"Id","SalePrice"
2849,199670.650990511
2850,269885.515098741
2851,212897.858695819
2852,228769.059699927
2853,232145.719429447
2854,142878.137096427
2855,201830.669974639
2856,198737.75632348
2857,185157.99833657
2858,197073.079829349
2859,129401.685913883
2860,137485.323731169
2861,128467.441012849
2862,195728.152873812
2863,111872.410989168
2864,234214.972874635
2865,141450.902905358
2866,130071.658456117
2867,104764.290374827
2868,106221.324549162
2869,113115.327911447
2870,124292.572270059
2871,89893.9736270866
2872,52305.9279710539
2873,104462.63299433
2874,141425.729720527
2875,115309.75262728
2876,177720.53432439
2877,147359.035700559
2878,168801.31609269
2879,137349.222863055
2880,102893.527695794
2881,146762.027359009
2882,170128.699712193
2883,180187.323380928
2884,190926.638380598
2885,189725.620688739
2886,221946.261549957
2887,82645.6883908726
2888,134212.278121119
2889,52631.1808610381
2890,76356.2203224094
2891,137120.090876894
2892,36110.1938515807
2893,67126.005263359
2894,50017.6617082437
2895,321842.324586358
2896,280799.803681909
2897,202174.114643224
2898,141346.033754911
2899,197934.010870083
2900,156827.863584743
2901,239597.278966873
2902,175296.657612829
2903,331207.165388889
2904,359896.457374972
2905,118627.965823517
2906,188348.267018883
2907,108136.7728171
2908,132431.931441827
2909,139358.383610718
2910,77450.6842928973
2911,83446.0968783701
2912,151275.899558309
2913,81719.8961243916
2914,76292.9750912034
2915,83483.9537863904
2916,84627.1244267442
2917,162779.495235691
2918,106757.186401074
2919,216448.447705891
